dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
fever,cf-fever-493,4,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,3,"[Segment 5]
Title: Distractor 0
Omen Wick was born in 1846 in Oxmeade, Pentharos.

[Segment 6]
Title: Distractor 4
Luxova Ford was born in 1865 in Oxmeade, Pentharos.","1000,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 3
Jevion Ford was born in 1921 in Oxmeade, Pentharos.",1003,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 1
Luxion Rieth was born in 1923 in Oxmeade, Pentharos.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Falan Brek - Evidence
Falan Brek was born in 1891 in Oxmeade, Pentharos.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Distractor 2
Soris Wick was born in 1942 in Oxmeade, Pentharos.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,4,"[Segment 5]
Title: Distractor 0
Omen Wick was born in 1846 in Oxmeade, Pentharos.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-493,8,"Falan Brek was born in Oxmeade, Pentharos.",SUPPORTS,SUPPORTS,5,"[Segment 6]
Title: Distractor 4
Luxova Ford was born in 1865 in Oxmeade, Pentharos.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,2,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 4
Polara Graff was a renowned entropic photonics researcher at Ostvale Polytechnical Institute.

[Segment 2]
Title: Distractor 0
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.

[Segment 3]
Title: Distractor 3
Quelis Graff was a renowned entropic photonics researcher at Duskhollow Polytechnical Institute.","1000,1003,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,2,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 4]
Title: Holan Graff - Evidence
Holan Graff was a renowned spectral photonics researcher at Braxthorn Observatory.

[Segment 5]
Title: Distractor 2
Wexax Ghent was a renowned spectral photonics researcher at Northwell Academy of Sciences.

[Segment 6]
Title: Distractor 1
Zarova Graff was a renowned stochastic photonics researcher at Ostvale Collegium.","0,1001,1002",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-494,4,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 4
Polara Graff was a renowned entropic photonics researcher at Ostvale Polytechnical Institute.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,4,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 0
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,4,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 3
Quelis Graff was a renowned entropic photonics researcher at Duskhollow Polytechnical Institute.

[Segment 4]
Title: Holan Graff - Evidence
Holan Graff was a renowned spectral photonics researcher at Braxthorn Observatory.","0,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-494,4,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 5]
Title: Distractor 2
Wexax Ghent was a renowned spectral photonics researcher at Northwell Academy of Sciences.

[Segment 6]
Title: Distractor 1
Zarova Graff was a renowned stochastic photonics researcher at Ostvale Collegium.","1001,1002",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 4
Polara Graff was a renowned entropic photonics researcher at Ostvale Polytechnical Institute.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 0
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 3
Quelis Graff was a renowned entropic photonics researcher at Duskhollow Polytechnical Institute.",1003,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Holan Graff - Evidence
Holan Graff was a renowned spectral photonics researcher at Braxthorn Observatory.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,4,"[Segment 5]
Title: Distractor 2
Wexax Ghent was a renowned spectral photonics researcher at Northwell Academy of Sciences.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-494,8,Holan Graff was a spectral photonics researcher.,SUPPORTS,SUPPORTS,5,"[Segment 6]
Title: Distractor 1
Zarova Graff was a renowned stochastic photonics researcher at Ostvale Collegium.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-495,2,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Holan Holm and Polan Laine both conducted research at Quintera Centre for Advanced Studies.

[Segment 2]
Title: Distractor 3
Holan Ghent and Jevel Brek both conducted research at Vyrngate Centre for Advanced Studies.

[Segment 3]
Title: Distractor 1
Holan Ghent was a renowned entropic ecology researcher at Valorian University.","1001,1002,1003",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,2,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 4]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.

[Segment 5]
Title: Distractor 0
Velax Holm and Holan Graff both conducted research at Kessmer Collegium.

[Segment 6]
Title: Holan Graff - Evidence
Holan Graff was born in 1882 in Solkaris, Ostovia.","0,1000,1004",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,4,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Holan Holm and Polan Laine both conducted research at Quintera Centre for Advanced Studies.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,4,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 3
Holan Ghent and Jevel Brek both conducted research at Vyrngate Centre for Advanced Studies.",1003,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,4,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Distractor 1
Holan Ghent was a renowned entropic ecology researcher at Valorian University.

[Segment 4]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.","1001,1004",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,4,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 5]
Title: Distractor 0
Velax Holm and Holan Graff both conducted research at Kessmer Collegium.

[Segment 6]
Title: Holan Graff - Evidence
Holan Graff was born in 1882 in Solkaris, Ostovia.","0,1000",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Holan Holm and Polan Laine both conducted research at Quintera Centre for Advanced Studies.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 3
Holan Ghent and Jevel Brek both conducted research at Vyrngate Centre for Advanced Studies.",1003,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Distractor 1
Holan Ghent was a renowned entropic ecology researcher at Valorian University.",1001,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 4]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.",1004,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,4,"[Segment 5]
Title: Distractor 0
Velax Holm and Holan Graff both conducted research at Kessmer Collegium.",1000,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-495,8,Holan Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,5,"[Segment 6]
Title: Holan Graff - Evidence
Holan Graff was born in 1882 in Solkaris, Ostovia.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,2,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Drevan Feld and Kethova Marr both conducted research at Valorian Polytechnical Institute.

[Segment 2]
Title: Distractor 4
Kethova Thorne was a renowned temporal kinetics researcher at Telmara University.

[Segment 3]
Title: Kethova Voss - Evidence
Kethova Voss was a renowned entropic mechanics researcher at Kessmer Observatory.","0,1002,1004",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,2,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 4]
Title: Distractor 1
Nevara Thorne and Kethova Feld both conducted research at Quintera University.

[Segment 5]
Title: Distractor 3
Kethova Feld was a renowned spectral thermology researcher at Braxthorn Consortium.

[Segment 6]
Title: Distractor 0
Quelel Phen and Kethova Voss both conducted research at Vyrngate Research Foundation.","1000,1001,1003",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,4,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Drevan Feld and Kethova Marr both conducted research at Valorian Polytechnical Institute.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,4,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 4
Kethova Thorne was a renowned temporal kinetics researcher at Telmara University.",1004,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,4,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Kethova Voss - Evidence
Kethova Voss was a renowned entropic mechanics researcher at Kessmer Observatory.

[Segment 4]
Title: Distractor 1
Nevara Thorne and Kethova Feld both conducted research at Quintera University.","0,1001",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,4,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 5]
Title: Distractor 3
Kethova Feld was a renowned spectral thermology researcher at Braxthorn Consortium.

[Segment 6]
Title: Distractor 0
Quelel Phen and Kethova Voss both conducted research at Vyrngate Research Foundation.","1000,1003",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Drevan Feld and Kethova Marr both conducted research at Valorian Polytechnical Institute.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 4
Kethova Thorne was a renowned temporal kinetics researcher at Telmara University.",1004,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Kethova Voss - Evidence
Kethova Voss was a renowned entropic mechanics researcher at Kessmer Observatory.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 4]
Title: Distractor 1
Nevara Thorne and Kethova Feld both conducted research at Quintera University.",1001,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,4,"[Segment 5]
Title: Distractor 3
Kethova Feld was a renowned spectral thermology researcher at Braxthorn Consortium.",1003,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-496,8,Kethova Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,5,"[Segment 6]
Title: Distractor 0
Quelel Phen and Kethova Voss both conducted research at Vyrngate Research Foundation.",1000,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-497,2,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 1
Jeven Wick was born in 1917 in Zinthari, Solvania.

[Segment 2]
Title: Distractor 2
Quelori Voss was born in 1969 in Quelside, Solvania.

[Segment 3]
Title: Distractor 3
Kethova Marr was born in 1887 in Solkaris, Queloria.

[Segment 4]
Title: Kethova Voss - Evidence
Kethova Voss was born in 1851 in Plyrath, Brelland.","0,1001,1002,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-497,2,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,1,"[Segment 5]
Title: Distractor 0
Velel Holm was born in 1958 in Zinthari, Solvania.

[Segment 6]
Title: Distractor 4
Kethova Feld was born in 1945 in Vrenneth, Pentharos.","1000,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-497,4,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 1
Jeven Wick was born in 1917 in Zinthari, Solvania.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,4,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 2
Quelori Voss was born in 1969 in Quelside, Solvania.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,4,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Kethova Marr was born in 1887 in Solkaris, Queloria.

[Segment 4]
Title: Kethova Voss - Evidence
Kethova Voss was born in 1851 in Plyrath, Brelland.","0,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-497,4,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 0
Velel Holm was born in 1958 in Zinthari, Solvania.

[Segment 6]
Title: Distractor 4
Kethova Feld was born in 1945 in Vrenneth, Pentharos.","1000,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 1
Jeven Wick was born in 1917 in Zinthari, Solvania.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 2
Quelori Voss was born in 1969 in Quelside, Solvania.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Kethova Marr was born in 1887 in Solkaris, Queloria.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,3,"[Segment 4]
Title: Kethova Voss - Evidence
Kethova Voss was born in 1851 in Plyrath, Brelland.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 0
Velel Holm was born in 1958 in Zinthari, Solvania.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-497,8,"Kethova Voss was born in Zinthari, Solvania.",REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 4
Kethova Feld was born in 1945 in Vrenneth, Pentharos.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,2,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
Drevori Brek was a renowned lattice acoustics researcher at Braxthorn Observatory.

[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was a renowned recursive rheology researcher at Vyrngate Institute of Technology.

[Segment 3]
Title: Distractor 3
Carnax Trel was a renowned lattice acoustics researcher at Valorian University.","0,1003,1004",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-498,2,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,1,"[Segment 4]
Title: Distractor 1
Ilyion Kern was a renowned lattice acoustics researcher at Duskhollow Institute of Technology.

[Segment 5]
Title: Distractor 0
Velan Czek was a renowned harmonic acoustics researcher at Kessmer Consortium.

[Segment 6]
Title: Distractor 2
Nevel Lund was a renowned lattice acoustics researcher at Valorian Observatory.","1000,1001,1002",,REFUTES,0,label_exact,1.0
fever,cf-fever-498,4,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
Drevori Brek was a renowned lattice acoustics researcher at Braxthorn Observatory.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,4,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was a renowned recursive rheology researcher at Vyrngate Institute of Technology.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-498,4,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Carnax Trel was a renowned lattice acoustics researcher at Valorian University.

[Segment 4]
Title: Distractor 1
Ilyion Kern was a renowned lattice acoustics researcher at Duskhollow Institute of Technology.","1001,1003",,REFUTES,0,label_exact,1.0
fever,cf-fever-498,4,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 0
Velan Czek was a renowned harmonic acoustics researcher at Kessmer Consortium.

[Segment 6]
Title: Distractor 2
Nevel Lund was a renowned lattice acoustics researcher at Valorian Observatory.","1000,1002",,REFUTES,0,label_exact,1.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 4
Drevori Brek was a renowned lattice acoustics researcher at Braxthorn Observatory.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was a renowned recursive rheology researcher at Vyrngate Institute of Technology.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Carnax Trel was a renowned lattice acoustics researcher at Valorian University.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,3,"[Segment 4]
Title: Distractor 1
Ilyion Kern was a renowned lattice acoustics researcher at Duskhollow Institute of Technology.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 0
Velan Czek was a renowned harmonic acoustics researcher at Kessmer Consortium.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-498,8,Velan Kern was a lattice acoustics researcher.,REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 2
Nevel Lund was a renowned lattice acoustics researcher at Valorian Observatory.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,2,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Quelori Czek was born in 1980 in Plyrath, Queloria.

[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was born in 1833 in Zinthari, Ostovia.

[Segment 3]
Title: Distractor 2
Reneth Ford was born in 1822 in Plyrath, Queloria.","0,1002,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-499,2,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,1,"[Segment 4]
Title: Distractor 0
Luxel Stow was born in 1828 in Plyrath, Queloria.

[Segment 5]
Title: Distractor 4
Tavara Quist was born in 1892 in Plyrath, Queloria.

[Segment 6]
Title: Distractor 1
Luxion Brek was born in 1935 in Plyrath, Queloria.","1000,1001,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-499,4,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Quelori Czek was born in 1980 in Plyrath, Queloria.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,4,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,1,"[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was born in 1833 in Zinthari, Ostovia.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-499,4,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 2
Reneth Ford was born in 1822 in Plyrath, Queloria.

[Segment 4]
Title: Distractor 0
Luxel Stow was born in 1828 in Plyrath, Queloria.","1000,1002",,REFUTES,0,label_exact,1.0
fever,cf-fever-499,4,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 4
Tavara Quist was born in 1892 in Plyrath, Queloria.

[Segment 6]
Title: Distractor 1
Luxion Brek was born in 1935 in Plyrath, Queloria.","1001,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Quelori Czek was born in 1980 in Plyrath, Queloria.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,1,"[Segment 2]
Title: Velan Kern - Evidence
Velan Kern was born in 1833 in Zinthari, Ostovia.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 2
Reneth Ford was born in 1822 in Plyrath, Queloria.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,3,"[Segment 4]
Title: Distractor 0
Luxel Stow was born in 1828 in Plyrath, Queloria.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 4
Tavara Quist was born in 1892 in Plyrath, Queloria.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-499,8,"Velan Kern was born in Plyrath, Queloria.",REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 1
Luxion Brek was born in 1935 in Plyrath, Queloria.",1001,,REFUTES,0,label_exact,1.0
hotpotqa,cf-hotpot-0,2,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,0,"[Segment 1]
Title: Distractor 3
Dreven Graff received the Hexworth Laureate for contributions to chromatic rheology.

[Segment 2]
Title: Evidence 1
Drevion Voss was a renowned temporal dynamics researcher at Hexworth Institute of Technology.

[Segment 3]
Title: Distractor 2
Drevion Marr was a renowned temporal acoustics researcher at Kessmer Collegium.

[Segment 4]
Title: Distractor 1
Drevion Marr was born in 1942 in Zinthari, Varnheim.

[Segment 5]
Title: Distractor 4
Dreven Graff and Holara Feld both conducted research at Northwell Collegium.","1,1001,1002,1003,1004",1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-0,2,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,1,"[Segment 6]
Title: Evidence 3
Dreven Wick was born in 1966 in Brelmoor, Varnheim.

[Segment 7]
Title: Evidence 0
Dreven Wick was a renowned catalytic mechanics researcher at Duskhollow Centre for Advanced Studies.

[Segment 8]
Title: Distractor 0
Dreven Graff was born in 1891 in Tarquessa, Brelland.

[Segment 9]
Title: Evidence 2
Dreven Wick and Drevion Voss both conducted research at Northwell University.","0,2,3,1000","0,2,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-0,4,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,0,"[Segment 1]
Title: Distractor 3
Dreven Graff received the Hexworth Laureate for contributions to chromatic rheology.

[Segment 2]
Title: Evidence 1
Drevion Voss was a renowned temporal dynamics researcher at Hexworth Institute of Technology.","1,1003",1,unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-0,4,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,1,"[Segment 3]
Title: Distractor 2
Drevion Marr was a renowned temporal acoustics researcher at Kessmer Collegium.

[Segment 4]
Title: Distractor 1
Drevion Marr was born in 1942 in Zinthari, Varnheim.

[Segment 5]
Title: Distractor 4
Dreven Graff and Holara Feld both conducted research at Northwell Collegium.","1001,1002,1004",,Drevion Voss,0,qa_exact_normalized,1.0
hotpotqa,cf-hotpot-0,4,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,2,"[Segment 6]
Title: Evidence 3
Dreven Wick was born in 1966 in Brelmoor, Varnheim.

[Segment 7]
Title: Evidence 0
Dreven Wick was a renowned catalytic mechanics researcher at Duskhollow Centre for Advanced Studies.","0,3","0,3",unknown,1,qa_token_f1,0.0
hotpotqa,cf-hotpot-0,4,"Who was born earlier, Dreven Wick or Drevion Voss?",Drevion Voss,Drevion Voss,3,"[Segment 8]
Title: Distractor 0
Dreven Graff was born in 1891 in Tarquessa, Brelland.

[Segment 9]
Title: Evidence 2
Dreven Wick and Drevion Voss both conducted research at Northwell University.","2,1000",2,unknown,1,qa_token_f1,0.0
