dataset,example_id,query,gold_answer,task_type,model,prediction_raw,prediction_normalized,is_correct,n_segments,prompt_tokens,time_seconds
fever,cf-fever-303,Renis Phen spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,813,0.36
fever,cf-fever-304,Poleth Marr published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,817,0.39
fever,cf-fever-305,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,859,0.44
fever,cf-fever-306,Zaris Graff was a temporal energetics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,0.43
fever,cf-fever-307,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,857,0.43
fever,cf-fever-308,Falion Czek was a dimensional ecology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,817,0.35
fever,cf-fever-309,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,885,0.49
fever,cf-fever-310,Renax Stow was a anisotropic ecology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,801,0.48
fever,cf-fever-311,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,822,0.49
fever,cf-fever-312,Omis Wick was a lattice photonics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,816,0.40
fever,cf-fever-313,"Omis Wick was born in Oxmeade, Arkessa.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,876,0.65
fever,cf-fever-314,Kethori Trel was a dimensional synthesis researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,817,0.56
fever,cf-fever-315,Kethori Trel was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,887,0.65
fever,cf-fever-316,Holova Feld was a stochastic ecology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,797,0.60
fever,cf-fever-317,"Holova Feld was born in Crosshelm, Brelland.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,855,0.80
fever,cf-fever-318,Renax Thorne was a stochastic acoustics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,834,0.58
fever,cf-fever-319,"Renax Thorne was born in Plyrath, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,880,0.68
fever,cf-fever-320,Reneth Voss was a resonant acoustics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,0.78
fever,cf-fever-321,"Reneth Voss was born in Quelside, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,889,0.99
fever,cf-fever-322,Jeven Wick was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,832,0.67
fever,cf-fever-323,Jeven Wick was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,837,0.58
fever,cf-fever-324,Falion Holm was a crystalline dynamics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,803,0.62
fever,cf-fever-325,Falion Holm spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,828,0.62
fever,cf-fever-326,Drevori Stow was a chromatic biometry researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,827,0.62
fever,cf-fever-327,Drevori Stow collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,864,0.99
fever,cf-fever-328,Velan Czek spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,8.14
fever,cf-fever-329,"Velan Czek was born in Tarquessa, Queloria.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,885,3.52
fever,cf-fever-330,Sorel Ghent was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,876,1.48
fever,cf-fever-331,"Sorel Ghent was born in Vrenneth, Tasserin.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,913,1.71
fever,cf-fever-332,Wexara Kern published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,801,0.56
fever,cf-fever-333,Wexara Kern was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,829,0.61
fever,cf-fever-334,Holion Holm published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,824,0.50
fever,cf-fever-335,Holion Holm collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,822,0.49
fever,cf-fever-336,Tavion Kern collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,818,0.47
fever,cf-fever-337,"Tavion Kern was born in Tarquessa, Hexland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,876,0.41
fever,cf-fever-338,Ilyova Wick was a recursive metallurgy researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,813,0.51
fever,cf-fever-339,Ilyova Wick was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,847,0.97
fever,cf-fever-340,Jeveth Holm published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,847,0.38
fever,cf-fever-341,"Jeveth Holm was born in Vrenneth, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,915,2.02
fever,cf-fever-342,Velova Wick was a subaquatic rheology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,810,1.41
fever,cf-fever-343,"Velova Wick was born in Solkaris, Queloria.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,879,0.91
fever,cf-fever-344,Myrion Ford was a anisotropic metallurgy researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,848,0.89
fever,cf-fever-345,Myrion Ford was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,836,0.45
fever,cf-fever-346,Jevax Ford was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,841,0.55
fever,cf-fever-347,"Jevax Ford was born in Vrenneth, Ostovia.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,910,0.63
fever,cf-fever-348,Soreth Trel was a anisotropic energetics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,837,0.51
fever,cf-fever-349,"Soreth Trel was born in Tarquessa, Tasserin.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,890,0.79
fever,cf-fever-350,Drevel Thorne was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,837,0.39
fever,cf-fever-351,"Drevel Thorne was born in Fenmarch, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,889,0.62
fever,cf-fever-352,Jevori Ford was a temporal dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,796,0.68
fever,cf-fever-353,"Jevori Ford was born in Oxmeade, Hexland.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,874,0.62
fever,cf-fever-354,Wexion Graff spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,817,1.08
fever,cf-fever-355,Wexion Graff was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,827,0.64
fever,cf-fever-356,Carnis Lund was a catalytic photonics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,828,0.43
fever,cf-fever-357,"Carnis Lund was born in Talmera, Tasserin.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,884,1.64
fever,cf-fever-358,Luxeth Graff collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,828,0.39
fever,cf-fever-359,"Luxeth Graff was born in Oxmeade, Tasserin.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,886,1.17
fever,cf-fever-360,Drevax Thorne spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,830,0.92
fever,cf-fever-361,Drevax Thorne was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,843,0.55
fever,cf-fever-362,Polis Trel was a temporal mechanics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,818,0.41
fever,cf-fever-363,Polis Trel published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,818,0.37
fever,cf-fever-364,Renax Lund was a chromatic biometry researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,807,0.66
fever,cf-fever-365,Renax Lund was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,866,0.77
fever,cf-fever-366,Holara Feld published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,810,0.38
fever,cf-fever-367,Holara Feld collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,812,0.46
fever,cf-fever-368,Zaren Voss spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,825,0.47
fever,cf-fever-369,Zaren Voss was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,830,0.38
fever,cf-fever-370,Velova Ghent spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,819,0.53
fever,cf-fever-371,"Velova Ghent was born in Velquora, Solvania.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,885,0.69
fever,cf-fever-372,Tavel Trel was a temporal dynamics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,812,0.42
fever,cf-fever-373,"Tavel Trel was born in Vrenneth, Varnheim.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,914,0.70
fever,cf-fever-374,Drevori Graff was a subaquatic synthesis researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,812,0.36
fever,cf-fever-375,"Drevori Graff was born in Zinthari, Brelland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,888,0.70
fever,cf-fever-376,Soran Marr was a resonant dynamics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,791,1.19
fever,cf-fever-377,"Soran Marr was born in Brelmoor, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,897,0.93
fever,cf-fever-378,Drevori Brek published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,856,0.95
fever,cf-fever-379,"Drevori Brek was born in Zinthari, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,895,0.59
fever,cf-fever-380,Brinara Rieth spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,841,0.48
fever,cf-fever-381,Brinara Rieth published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,850,0.78
fever,cf-fever-382,Holan Ghent was a dimensional thermology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,826,0.56
fever,cf-fever-383,"Holan Ghent was born in Quelside, Solvania.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,891,0.77
fever,cf-fever-384,Jevara Rieth was a chromatic rheology researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,820,0.72
fever,cf-fever-385,"Jevara Rieth was born in Dunhaven, Hexland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,858,1.43
fever,cf-fever-386,Holova Graff was a crystalline energetics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,837,0.61
fever,cf-fever-387,"Holova Graff was born in Vrenneth, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,907,1.82
fever,cf-fever-388,Quelara Phen was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,875,0.78
fever,cf-fever-389,"Quelara Phen was born in Fenmarch, Queloria.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,885,0.40
fever,cf-fever-390,Quelis Graff was a inverse optics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,838,0.87
fever,cf-fever-391,"Quelis Graff was born in Oxmeade, Hexland.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,883,0.85
fever,cf-fever-392,Wexori Trel was a temporal kinetics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,820,0.37
fever,cf-fever-393,"Wexori Trel was born in Oxmeade, Solvania.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,893,0.73
fever,cf-fever-394,Wexax Ghent collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,850,0.46
fever,cf-fever-395,"Wexax Ghent was born in Zinthari, Varnheim.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,898,0.60
fever,cf-fever-396,Jevara Marr was a crystalline dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,796,0.45
fever,cf-fever-397,Jevara Marr published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,816,0.55
fever,cf-fever-398,Brinova Graff was a harmonic kinetics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,820,0.37
fever,cf-fever-399,Brinova Graff published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,883,0.48
fever,cf-fever-400,Wexion Voss published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,822,0.95
fever,cf-fever-401,"Wexion Voss was born in Tarquessa, Queloria.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,879,1.36
fever,cf-fever-402,Kethion Feld was a recursive dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,809,0.67
fever,cf-fever-403,Kethion Feld collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,826,0.45
fever,cf-fever-404,Tavori Wick was a stochastic dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,802,1.04
fever,cf-fever-405,"Tavori Wick was born in Plyrath, Brelland.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,874,0.73
fever,cf-fever-406,Ilyen Rieth was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,846,0.90
fever,cf-fever-407,"Ilyen Rieth was born in Oxmeade, Dunmarch.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,897,0.47
fever,cf-fever-408,Carnova Holm was a dimensional kinetics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,807,0.42
fever,cf-fever-409,Carnova Holm collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,839,0.58
fever,cf-fever-410,Nevis Voss was a harmonic biometry researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,809,0.43
fever,cf-fever-411,"Nevis Voss was born in Brelmoor, Pentharos.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,906,0.88
fever,cf-fever-412,Queleth Stow was a recursive photonics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,826,0.37
fever,cf-fever-413,"Queleth Stow was born in Solkaris, Ostovia.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,891,0.40
fever,cf-fever-414,Nevara Kern was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,831,0.48
fever,cf-fever-415,"Nevara Kern was born in Holvaine, Queloria.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,876,0.52
fever,cf-fever-416,Sorel Wick was a crystalline synthesis researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,813,0.47
fever,cf-fever-417,"Sorel Wick was born in Talmera, Varnheim.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,886,0.45
fever,cf-fever-418,Drevan Quist spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,825,0.43
fever,cf-fever-419,Drevan Quist collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,844,0.56
fever,cf-fever-420,Renova Brek collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,832,0.51
fever,cf-fever-421,"Renova Brek was born in Zinthari, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,892,0.53
fever,cf-fever-422,Quelan Czek collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,827,0.66
fever,cf-fever-423,"Quelan Czek was born in Brelmoor, Queloria.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,902,1.34
fever,cf-fever-424,Ilyax Voss collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,841,0.43
fever,cf-fever-425,Ilyax Voss was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,841,0.39
fever,cf-fever-426,Polara Rieth was a dimensional metallurgy researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,827,0.42
fever,cf-fever-427,"Polara Rieth was born in Talmera, Solvania.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,887,1.28
fever,cf-fever-428,Renan Thorne was a stochastic synthesis researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,814,0.85
fever,cf-fever-429,"Renan Thorne was born in Fenmarch, Brelland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,885,0.47
fever,cf-fever-430,Renen Quist was a catalytic mechanics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,804,0.64
fever,cf-fever-431,"Renen Quist was born in Vrenneth, Brelland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,903,0.75
fever,cf-fever-432,Carneth Stow was a lattice dynamics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,809,0.36
fever,cf-fever-433,"Carneth Stow was born in Talmera, Dunmarch.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,893,0.40
fever,cf-fever-434,Quelori Voss was a recursive topology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,835,0.50
fever,cf-fever-435,"Quelori Voss was born in Quelside, Arkessa.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,886,0.42
fever,cf-fever-436,Holax Laine was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,872,0.78
fever,cf-fever-437,"Holax Laine was born in Quelside, Pentharos.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,887,0.42
fever,cf-fever-438,Omax Graff was a spectral geophysics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,830,0.40
fever,cf-fever-439,Omax Graff spent a sabbatical at an undisclosed foreign institution.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,822,0.38
fever,cf-fever-440,Renis Ghent was a resonant acoustics researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,836,0.45
fever,cf-fever-441,Renis Ghent collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,826,0.39
fever,cf-fever-442,Polis Wick published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,798,0.74
fever,cf-fever-443,"Polis Wick was born in Zinthari, Queloria.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,877,0.73
fever,cf-fever-444,Jevion Ford was a subaquatic energetics researcher.,REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,841,0.41
fever,cf-fever-445,"Jevion Ford was born in Velquora, Solvania.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,881,0.53
fever,cf-fever-446,Reneth Trel collaborated on a classified research initiative.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,831,0.40
fever,cf-fever-447,"Reneth Trel was born in Velquora, Dunmarch.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,885,0.41
fever,cf-fever-448,Renax Graff was nominated for an international distinction in a related field.,NOT_ENOUGH_INFO,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,836,0.40
fever,cf-fever-449,"Renax Graff was born in Solkaris, Hexland.",REFUTES,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,True,23,880,0.78
fever,cf-fever-450,Zarova Ghent was a catalytic thermology researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,833,0.73
fever,cf-fever-451,"Zarova Ghent was born in Velquora, Varnheim.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,887,0.43
fever,cf-fever-452,Kethis Lund was a crystalline metallurgy researcher.,SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,827,0.41
fever,cf-fever-453,"Kethis Lund was born in Talmera, Brelland.",SUPPORTS,classification,Qwen/Qwen2.5-0.5B-Instruct,REFUTES,REFUTES,False,23,887,0.39
